TF2_std,TF3_rms,TF4_fator_forma,FF2_freq_central,FF3_rms_freq,FF5_assimetria_espectral,FF_pico_50_200Hz,tipo_falha_adicionada,rpm,arquivo_origem
0.1355389681638858,0.13561755068072417,1.4212836751951465,2492.1789978508905,2757.283107306743,-0.32022088497248613,155.2734375,Esfera,1730,1730_B_14_DE12.npz
0.14479353028257044,0.14486687434252368,1.4255228660843895,2466.891599886968,2731.567802200658,-0.32699131934208125,155.2734375,Esfera,1730,1730_B_14_DE12.npz
0.12508749985239928,0.12516994831000217,1.3705045002446152,2479.4522964349508,2775.305108935049,-0.2208752050466569,155.2734375,Esfera,1730,1730_B_14_DE12.npz
0.10788700056156549,0.10797335002755903,1.3358852594199453,2552.707102528085,2860.0955468611396,-0.2209734277552149,155.2734375,Esfera,1730,1730_B_14_DE12.npz
0.11066713120149718,0.11074987386572899,1.3621817235365783,2602.8130797027056,2888.160569113641,-0.2503098995634751,155.2734375,Esfera,1730,1730_B_14_DE12.npz
0.11932056404116227,0.1194034413080116,1.3941911019151334,2550.5575383642113,2821.895865904358,-0.33507014100721494,155.2734375,Esfera,1730,1730_B_14_DE12.npz
0.1313243050989763,0.13140150533800965,1.3994415213346594,2539.0271026640894,2809.6195512223126,-0.30801820653315976,155.2734375,Esfera,1730,1730_B_14_DE12.npz
0.1333449036512208,0.13341918066106742,1.4102717814879813,2550.3821710388033,2826.8335471578057,-0.3264657827681564,155.2734375,Esfera,1730,1730_B_14_DE12.npz
0.12786464159795427,0.12794371874027685,1.3714519208177716,2587.3575911557746,2863.127399326847,-0.34116552073263556,155.2734375,Esfera,1730,1730_B_14_DE12.npz
0.15775431626736355,0.15781650500425368,1.634235118151789,2572.1441965360777,2823.6341321295704,-0.48572636049401186,155.2734375,Esfera,1730,1730_B_14_DE12.npz
0.16829837113170223,0.16835165699502364,1.6215470936195324,2550.519584043279,2810.40301254157,-0.47197147149223473,155.2734375,Esfera,1730,1730_B_14_DE12.npz
0.11817077737962546,0.11824662473030904,1.3625135954143852,2487.0474116828323,2778.194175904498,-0.2807501008472442,155.2734375,Esfera,1730,1730_B_14_DE12.npz
0.10870400011325623,0.10878717204597518,1.338067337169376,2577.907591173254,2862.343119326517,-0.2992314553561222,155.2734375,Esfera,1730,1730_B_14_DE12.npz
0.1185620173648185,0.11863946018476783,1.3777985318636012,2554.3794337684767,2835.7952075304015,-0.28094269969170493,155.2734375,Esfera,1730,1730_B_14_DE12.npz
0.11918895880722336,0.11926723937860338,1.3644290122106673,2537.2430038408193,2823.081913849851,-0.24680700345990472,155.2734375,Esfera,1730,1730_B_14_DE12.npz
0.1158952621568675,0.11597710100891324,1.356966393205162,2568.457605607826,2852.1303401830432,-0.25742579097194795,155.2734375,Esfera,1730,1730_B_14_DE12.npz
0.19339273643104518,0.19344443835251615,1.6237422092354523,2585.495456464796,2824.688411000842,-0.5819071048298426,155.2734375,Esfera,1730,1730_B_14_DE12.npz
0.20565838468298084,0.20571178895971587,1.6363417683790316,2578.7459049266204,2809.1164284704405,-0.625122209345928,155.2734375,Esfera,1730,1730_B_14_DE12.npz
0.15871691767327079,0.15878962483605177,1.545340924139685,2507.9723558816227,2762.2430207418106,-0.4795885428724252,155.2734375,Esfera,1730,1730_B_14_DE12.npz
0.12265603473275404,0.12273458362750156,1.4592043040546918,2438.7141576847184,2730.293248026061,-0.2917563446031948,155.2734375,Esfera,1730,1730_B_14_DE12.npz
0.11791547030189038,0.11799778844946456,1.4697329631499652,2396.083594301949,2691.3690223839694,-0.27012379002007675,155.2734375,Esfera,1730,1730_B_14_DE12.npz
0.15747680771543196,0.15753826136079163,1.5888184083012973,2529.6157425000783,2798.0662936206536,-0.36144652437463176,155.2734375,Esfera,1730,1730_B_14_DE12.npz
0.16722064282978094,0.1672795688810821,1.580349568631472,2520.458641323432,2783.015352320428,-0.4283190988940093,155.2734375,Esfera,1730,1730_B_14_DE12.npz
0.15904550421565902,0.15910530915857762,1.539084433313066,2552.4815611980566,2818.6100402809298,-0.4140615360212917,155.2734375,Esfera,1730,1730_B_14_DE12.npz
0.12654504113787857,0.12661878886498681,1.3608142864929191,2566.6492132177377,2847.82643795866,-0.3274877427156734,155.2734375,Esfera,1730,1730_B_14_DE12.npz
0.16090999046530627,0.16098034071290934,1.5342083018186967,2562.6052594455386,2816.3420977164615,-0.4674077764665533,155.2734375,Esfera,1730,1730_B_14_DE12.npz
0.16497634270030254,0.16504829922787284,1.5296380440486006,2544.775294020427,2797.0768398761466,-0.48064832092628856,155.2734375,Esfera,1730,1730_B_14_DE12.npz
0.14344117806308224,0.14352230652888182,1.4175771609534265,2503.6196723444464,2774.8169831036143,-0.33874061760972046,155.2734375,Esfera,1730,1730_B_14_DE12.npz
0.14485674903562526,0.1449428171092129,1.461059309217769,2485.974100104921,2761.134315099728,-0.3044144742432737,155.2734375,Esfera,1730,1730_B_14_DE12.npz
0.13799919098624017,0.13808554931244482,1.4362659752249873,2503.346154832092,2792.0346710426165,-0.2377804248396676,155.2734375,Esfera,1730,1730_B_14_DE12.npz
0.11813186428395442,0.11822941168338316,1.3878907057444305,2536.6943958902752,2789.824461680515,-0.3835721574506198,155.2734375,Esfera,1730,1730_B_14_DE12.npz
0.1107430629065263,0.11083771637467338,1.3354441191407174,2502.14601929491,2763.6131130371546,-0.36092772264933676,155.2734375,Esfera,1730,1730_B_14_DE12.npz
0.10985390827014055,0.10995252836253105,1.319544428534514,2481.9003058395833,2753.712984529321,-0.31408017199467664,155.2734375,Esfera,1730,1730_B_14_DE12.npz
0.10821117618435512,0.10830454141937806,1.3281087360235697,2472.555330023292,2748.861041062901,-0.33852639528007056,155.2734375,Esfera,1730,1730_B_14_DE12.npz
0.10941085471573843,0.1095048226775098,1.313701952530516,2495.1122348803856,2767.957137103078,-0.29602868057921955,155.2734375,Esfera,1730,1730_B_14_DE12.npz
0.13950514983746304,0.13957802252697812,1.3507623595591134,2544.195871866973,2803.170212859433,-0.3802900662444676,155.2734375,Esfera,1730,1730_B_14_DE12.npz
0.15232154371249784,0.15238671619853847,1.3385406785365386,2484.3882634369234,2749.5466335601186,-0.3817570991818139,155.2734375,Esfera,1730,1730_B_14_DE12.npz
0.11328474714090185,0.11336714699739762,1.328192952291804,2382.4113976486683,2690.4801252142483,-0.16453441825519977,155.2734375,Esfera,1730,1730_B_14_DE12.npz
0.10523869932058194,0.10532600337062145,1.4006795252003088,2420.3967332295947,2701.840383101566,-0.2670573796150132,155.2734375,Esfera,1730,1730_B_14_DE12.npz
0.1302999915709519,0.13037105903792884,1.4797677415811072,2491.9610230374983,2753.688754092685,-0.43792222170501777,155.2734375,Esfera,1730,1730_B_14_DE12.npz
0.08511576190584924,0.08522364270267432,1.2719048942573685,2158.732384998739,2508.369952800404,0.11914074035321891,155.2734375,Esfera,1730,1730_B_14_DE12.npz
0.08433983702985735,0.08444556350870437,1.2641007413863954,2146.9361846127113,2498.4899068675863,0.10269703580222439,155.2734375,Esfera,1730,1730_B_14_DE12.npz
0.20424847625440629,0.20427796688705738,1.3804712938622854,2781.787800650213,2974.9581985706463,-0.25490740294743147,155.2734375,Esfera,1730,1730_B_14_FE.npz
0.22574312643921277,0.22576765966148632,1.4245587877894723,2796.9171118055756,2984.75417049253,-0.32670538429578794,155.2734375,Esfera,1730,1730_B_14_FE.npz
0.19907334590711487,0.1990976001108923,1.426057505705073,2770.3587661240763,2970.4115900482607,-0.2610372779090978,155.2734375,Esfera,1730,1730_B_14_FE.npz
0.24722589581609616,0.24724417604581606,1.4675319285191524,2795.5258625632355,2975.1791362924805,-0.2802993370139864,155.2734375,Esfera,1730,1730_B_14_FE.npz
0.1837963385064849,0.18381629969385738,1.3968423028033368,2748.1218412151143,2961.6638985583218,-0.2149496233448851,155.2734375,Esfera,1730,1730_B_14_FE.npz
0.14846784174466482,0.14849368611247854,1.3295858548010888,2692.13620439424,2925.6207784950584,-0.22099433354541817,155.2734375,Esfera,1730,1730_B_14_FE.npz
0.12977912243775896,0.1298073263106529,1.3179006693765378,2647.8327270032405,2899.610412506595,-0.18666600871443303,155.2734375,Esfera,1730,1730_B_14_FE.npz
0.13662659723163517,0.13665882090557532,1.3356558943091836,2703.76184605313,2963.1522794216517,-0.11241815175974022,155.2734375,Esfera,1730,1730_B_14_FE.npz
0.13241753732181866,0.13244982796768934,1.3245072196823804,2665.374272046186,2940.883381925669,-0.06793277021429034,155.2734375,Esfera,1730,1730_B_14_FE.npz
0.11718450332186002,0.11722231296851719,1.3097562100667788,2624.291741788592,2898.5413760617594,-0.031770644945061315,155.2734375,Esfera,1730,1730_B_14_FE.npz
0.1279915179991471,0.1280254753010813,1.3337706812577033,2617.8296688083474,2882.077422039005,-0.05744614926970158,155.2734375,Esfera,1730,1730_B_14_FE.npz
0.13695389777025982,0.13698369431735294,1.332125340911889,2698.6537088705427,2943.657217430077,-0.13760019621927974,155.2734375,Esfera,1730,1730_B_14_FE.npz
0.19246775848553546,0.19248880033628687,1.4419955617534586,2768.6885963779855,2976.504220434613,-0.24708022496123763,155.2734375,Esfera,1730,1730_B_14_FE.npz
0.2084378797611916,0.20845696594557378,1.3841755850986404,2764.33898515424,2973.6139197092402,-0.2895195021239109,155.2734375,Esfera,1730,1730_B_14_FE.npz
0.183540716670335,0.18356034735682897,1.412125927873758,2766.1740092852997,2982.639331098169,-0.34656708590720975,155.2734375,Esfera,1730,1730_B_14_FE.npz
0.18234700942236778,0.18236650388565645,1.4639690369352127,2768.783448425581,2997.1577552907243,-0.26072214678438865,155.2734375,Esfera,1730,1730_B_14_FE.npz
0.17243772194050627,0.17246185837123998,1.4607772733100612,2735.675712583407,2961.968526386808,-0.22586605687498262,155.2734375,Esfera,1730,1730_B_14_FE.npz
0.15032924813653475,0.15035570338385382,1.3943285886384922,2687.152737239923,2910.3031028293076,-0.15792574236179827,155.2734375,Esfera,1730,1730_B_14_FE.npz
0.1603015293147429,0.1603265925931359,1.3821655105648796,2718.938187195354,2946.639872658216,-0.1414246721593952,155.2734375,Esfera,1730,1730_B_14_FE.npz
0.20988106008527763,0.2099044383245107,1.4627760257313926,2761.3784512359516,2971.131476084423,-0.23382771551859566,155.2734375,Esfera,1730,1730_B_14_FE.npz
0.15101767712831715,0.15105167803038588,1.4201420625962276,2680.5836424069307,2915.675406638949,-0.17451358640166187,155.2734375,Esfera,1730,1730_B_14_FE.npz
0.12644082077241622,0.12648426227271803,1.30917379049892,2664.5367528214483,2916.680679150946,-0.20926329133219634,155.2734375,Esfera,1730,1730_B_14_FE.npz
0.11478164062291563,0.11483705661468449,1.283762105835371,2645.101036709618,2917.7290705983132,-0.10846011315172983,155.2734375,Esfera,1730,1730_B_14_FE.npz
0.10897667081893388,0.109034742383303,1.2663902645811278,2657.00326332347,2936.223332080236,-0.02638544464259475,155.2734375,Esfera,1730,1730_B_14_FE.npz
0.10458322876984276,0.10463788341046024,1.2630668492879584,2642.6414009946734,2924.359636768172,0.0160399310729283,155.2734375,Esfera,1730,1730_B_14_FE.npz
0.13459397762787562,0.13463144501692728,1.3166869141155177,2697.6758693508114,2949.0752976147237,-0.12744419242824834,155.2734375,Esfera,1730,1730_B_14_FE.npz
0.20685556123164595,0.20687935348172473,1.3921914354455835,2790.9485098592836,2984.561028370848,-0.25971119731192954,155.2734375,Esfera,1730,1730_B_14_FE.npz
0.182444201579601,0.18247090646784278,1.4546308736965397,2752.8669205610327,2967.6785854084933,-0.24309202750513723,155.2734375,Esfera,1730,1730_B_14_FE.npz
0.15137033374749614,0.1514035415423387,1.4031001712875564,2725.421373024353,2973.7162905181226,-0.1658628554728367,155.2734375,Esfera,1730,1730_B_14_FE.npz
0.16041930433094223,0.16045310979602515,1.4118787551508645,2740.0717845605145,2985.0460208545182,-0.1055837332294617,155.2734375,Esfera,1730,1730_B_14_FE.npz
0.1584376326853647,0.15847187324827516,1.4252840097002213,2684.836688697221,2925.15319299387,-0.15172047345378986,155.2734375,Esfera,1730,1730_B_14_FE.npz
0.12915730414549995,0.1291989315734926,1.30025870539566,2652.452614711536,2916.713121805751,-0.10249246685124697,155.2734375,Esfera,1730,1730_B_14_FE.npz
0.15813071242186227,0.15816344589566034,1.3610323996934666,2722.8683877960866,2959.086773128699,-0.19209109852907988,155.2734375,Esfera,1730,1730_B_14_FE.npz
0.12598926494397786,0.1260276021918804,1.3027947355684415,2633.2407466804952,2895.006872697352,-0.14912898281135384,155.2734375,Esfera,1730,1730_B_14_FE.npz
0.12262951924145765,0.12266891655179211,1.310808717540608,2631.06974241508,2902.5432730463585,-0.11668810262103183,155.2734375,Esfera,1730,1730_B_14_FE.npz
0.1180937610137503,0.11813871893934984,1.3202075146497756,2664.1819222612867,2949.582523386067,-0.026830834555558302,155.2734375,Esfera,1730,1730_B_14_FE.npz
0.11386002187122408,0.11390527967335086,1.2986870137924862,2687.6995650137214,2971.145827237205,0.0025199671138486338,155.2734375,Esfera,1730,1730_B_14_FE.npz
0.10528736318411025,0.10533655846227923,1.2807581070897187,2627.7287020883555,2916.6151223335473,0.07957808299791588,155.2734375,Esfera,1730,1730_B_14_FE.npz
0.11957412545269296,0.11961757329037355,1.3442714068249508,2636.3754334920372,2898.1773708997985,-0.02745558395850131,155.2734375,Esfera,1730,1730_B_14_FE.npz
0.10569341234318289,0.10574500211855328,1.2675129900435926,2636.981632046627,2928.254342480829,0.02181488815473316,155.2734375,Esfera,1730,1730_B_14_FE.npz
0.10080865095897361,0.1008601194223748,1.2611782521237727,2621.610260299606,2907.1714048554354,0.0511828442823817,155.2734375,Esfera,1730,1730_B_14_FE.npz
0.12016505195848616,0.12024532656205729,1.2590793977582413,2647.2620472938524,2938.176000325218,-0.13219032767202224,155.2734375,Esfera,1730,1730_B_21_DE12.npz
0.1158783243058656,0.11596395706166705,1.2501978123287865,2636.3756365821114,2941.817894627104,-0.06936099293260219,155.2734375,Esfera,1730,1730_B_21_DE12.npz
0.11532482946858588,0.11541704254881664,1.2624664405454495,2586.415881587096,2901.7502837633742,-0.034751747355780946,155.2734375,Esfera,1730,1730_B_21_DE12.npz
0.11257440753068651,0.11267868996696367,1.2577112311591805,2572.6914158329487,2888.571388620519,-0.02735874049859712,155.2734375,Esfera,1730,1730_B_21_DE12.npz
0.11761800368679422,0.1177126220003809,1.2516101842122966,2596.956658086764,2911.0322523160007,-0.035970694462537485,155.2734375,Esfera,1730,1730_B_21_DE12.npz
0.11765240230818841,0.1177407702440928,1.2563562803156172,2601.6719003750327,2910.6452868500774,-0.055202067045969465,155.2734375,Esfera,1730,1730_B_21_DE12.npz
0.1146563805060722,0.11474445336648115,1.2604633730335226,2614.9149653562536,2927.777027152382,-0.03498973736355854,155.2734375,Esfera,1730,1730_B_21_DE12.npz
0.11462837970773153,0.1147120875159165,1.2603928006097638,2634.2202480817136,2942.4250103945556,-0.08121411699238054,155.2734375,Esfera,1730,1730_B_21_DE12.npz
0.11520965104793526,0.11529120223606072,1.2646040393451632,2642.904679060958,2945.364590570304,-0.09318294331249967,155.2734375,Esfera,1730,1730_B_21_DE12.npz
0.11836039332107803,0.11844326471006131,1.271887256781801,2610.430498586937,2914.481405511744,-0.08146776605857199,155.2734375,Esfera,1730,1730_B_21_DE12.npz
0.12002079593451992,0.12010816081693161,1.258587525368639,2637.61389057134,2932.8497517489654,-0.12166290430408568,155.2734375,Esfera,1730,1730_B_21_DE12.npz
0.11578392475102248,0.11587782501337332,1.2646151308049063,2614.20132479035,2921.5189657415103,-0.06357801742363937,155.2734375,Esfera,1730,1730_B_21_DE12.npz
0.11819135370265574,0.11829493399912838,1.259795398967118,2610.2902929237207,2921.8530319038614,-0.05293317318559193,155.2734375,Esfera,1730,1730_B_21_DE12.npz
0.11713321761023102,0.11723840855001362,1.2548732783159904,2608.0907721554217,2919.993541195446,-0.05188196162254281,155.2734375,Esfera,1730,1730_B_21_DE12.npz
0.11694526631266125,0.11705195592948052,1.2484684543188198,2627.282507116327,2934.58858607921,-0.09057716894548279,155.2734375,Esfera,1730,1730_B_21_DE12.npz
0.11771483707764827,0.11781721343408305,1.269767202235715,2635.243787278149,2934.1432486372005,-0.12030719319657712,155.2734375,Esfera,1730,1730_B_21_DE12.npz
0.11863316237392743,0.11872510853642294,1.257862053706949,2642.2059432087385,2948.969147214199,-0.07076347372210262,155.2734375,Esfera,1730,1730_B_21_DE12.npz
0.11839421295525163,0.11848321622026996,1.2530028633225596,2638.850934793903,2941.5791289521735,-0.0896111924459616,155.2734375,Esfera,1730,1730_B_21_DE12.npz
0.117824034647695,0.1179107679756078,1.2601304305312282,2611.9109963405244,2913.4625000979036,-0.08609025813528468,155.2734375,Esfera,1730,1730_B_21_DE12.npz
0.11842201606265669,0.11851221021137276,1.2623561474865463,2600.4000069412127,2906.0257512168055,-0.07777456197600653,155.2734375,Esfera,1730,1730_B_21_DE12.npz
0.11862329662222322,0.11870451261499242,1.2658000412791628,2611.3174540844852,2921.2386218160623,-0.06288046844657932,155.2734375,Esfera,1730,1730_B_21_DE12.npz
0.11661281729278153,0.1166967642009086,1.2640743426057712,2617.7999925180525,2932.4353211648267,-0.04343800335325765,155.2734375,Esfera,1730,1730_B_21_DE12.npz
0.11624782879254443,0.11632976450074221,1.2632931260151112,2633.5167712904126,2947.4735027286197,-0.043428013785047986,155.2734375,Esfera,1730,1730_B_21_DE12.npz
0.1179429249138047,0.1180201043005285,1.259723395408528,2635.9382662799594,2937.561374453747,-0.10678112826771521,155.2734375,Esfera,1730,1730_B_21_DE12.npz
0.11687688058599299,0.11695578403991601,1.262491017431217,2640.551057501149,2942.816358786125,-0.09695594406816078,155.2734375,Esfera,1730,1730_B_21_DE12.npz
0.11586440776760504,0.11593923285920145,1.2599843407608127,2640.2524159290656,2955.454496505919,-0.07036336642699192,155.2734375,Esfera,1730,1730_B_21_DE12.npz
0.11619479871368797,0.11627466243899302,1.262932965618972,2609.089633296455,2921.558537990898,-0.06716892361495064,155.2734375,Esfera,1730,1730_B_21_DE12.npz
0.12112604267529596,0.12119678645962634,1.2594199631679983,2612.5156664616325,2920.691727581001,-0.07583880755619611,155.2734375,Esfera,1730,1730_B_21_DE12.npz
0.11643091613636912,0.11650760383309296,1.261101681353855,2602.0001213591945,2919.142712123571,-0.031206037682483204,155.2734375,Esfera,1730,1730_B_21_DE12.npz
0.11903501796192457,0.1191093018884884,1.2660881112248328,2619.351498160696,2929.2925468769363,-0.06827545056266437,155.2734375,Esfera,1730,1730_B_21_DE12.npz
0.1183464001203068,0.1184232765436724,1.2577678583870842,2620.735625314441,2924.180798296049,-0.08859111212496718,155.2734375,Esfera,1730,1730_B_21_DE12.npz
0.1219762306735323,0.1220518194275985,1.2543642538472055,2630.296090222957,2929.9079410757186,-0.12811656351634437,155.2734375,Esfera,1730,1730_B_21_DE12.npz
0.1244179722010465,0.12449070708668003,1.2703280291899688,2670.658674331898,2973.202354817483,-0.09896528473297934,155.2734375,Esfera,1730,1730_B_21_DE12.npz
0.11832910724218107,0.11840976221922189,1.2589027412391776,2618.0713085202697,2921.146905008277,-0.0895768982470038,155.2734375,Esfera,1730,1730_B_21_DE12.npz
0.1177466960995492,0.1178249086774593,1.2574451065534946,2641.621981288631,2947.163929569962,-0.0827239836389894,155.2734375,Esfera,1730,1730_B_21_DE12.npz
0.11902322255853541,0.11909952153360762,1.2569027921636988,2637.887487586306,2945.0656411703962,-0.0636774331185218,155.2734375,Esfera,1730,1730_B_21_DE12.npz
0.11904317099375698,0.11911822197952186,1.2564155150646759,2622.3242745158727,2930.729822813536,-0.05491295281410738,155.2734375,Esfera,1730,1730_B_21_DE12.npz
0.11695123029851634,0.11702839271231812,1.252318101944503,2612.3605834898653,2925.5037494841563,-0.04665104881660887,155.2734375,Esfera,1730,1730_B_21_DE12.npz
0.11960082261460087,0.11968735953839035,1.2534331906432998,2606.5228642952848,2917.418670013547,-0.07012028435577296,155.2734375,Esfera,1730,1730_B_21_DE12.npz
0.12069232691082205,0.12077379178150063,1.2584222166859824,2613.8113073332393,2920.762922170163,-0.08925338507103599,155.2734375,Esfera,1730,1730_B_21_DE12.npz
0.11908691598298991,0.11917027577110442,1.2535934315232544,2613.8127924558244,2919.0333487199046,-0.07929936994123801,155.2734375,Esfera,1730,1730_B_21_DE12.npz
0.11561679297193346,0.11569753936241119,1.2512441352887294,2597.1402000763155,2908.4421430597486,-0.054904617487092786,155.2734375,Esfera,1730,1730_B_21_DE12.npz
0.10871776903685416,0.1087538039841599,1.258869859953234,2402.9892892745274,2713.7800970351286,0.10524598806095452,155.2734375,Esfera,1730,1730_B_21_FE.npz
0.10742320457530559,0.10745689042625409,1.2598000156492704,2370.559814896736,2686.982548712144,0.14161082047175924,155.2734375,Esfera,1730,1730_B_21_FE.npz
0.10759828213899383,0.10763684490877035,1.2647852584396164,2378.64187946898,2695.727920071969,0.1346496978297961,155.2734375,Esfera,1730,1730_B_21_FE.npz
0.11712722371225721,0.11716474764385,1.2577689411573316,2412.2130732099095,2712.7132668068666,0.0606528782170795,155.2734375,Esfera,1730,1730_B_21_FE.npz
0.11254478632319188,0.11258338717310189,1.2541758992349894,2392.020052337413,2703.515799533072,0.10338570113904495,155.2734375,Esfera,1730,1730_B_21_FE.npz
0.11002345970348718,0.1100644485570526,1.2560388437430399,2381.5580960297843,2704.991173717077,0.13494113581839695,155.2734375,Esfera,1730,1730_B_21_FE.npz
0.10960552757390257,0.10965010910135946,1.2523362949218433,2400.745680333926,2715.039319845978,0.11485472548971769,155.2734375,Esfera,1730,1730_B_21_FE.npz
0.1099364210260402,0.10998115918784364,1.2497816069144914,2421.5568629643335,2728.3578435448417,0.06211999432209463,155.2734375,Esfera,1730,1730_B_21_FE.npz
0.1121198665563164,0.1121639142215783,1.256758164940713,2425.043415855764,2729.256995465688,0.07240665699523702,155.2734375,Esfera,1730,1730_B_21_FE.npz
0.13256874369836338,0.13261043342465523,1.2975506076104972,2582.7076732774053,2857.3537113828997,-0.058662609573740705,155.2734375,Esfera,1730,1730_B_21_FE.npz
0.12199136337959335,0.12203318150484439,1.301031335120488,2553.959980413332,2847.435463537279,-0.02567917500501496,155.2734375,Esfera,1730,1730_B_21_FE.npz
0.11124322485566213,0.1112818999086886,1.2761392113535663,2444.3622201569674,2746.2437131035913,0.08233653431074298,155.2734375,Esfera,1730,1730_B_21_FE.npz
0.11147264223411119,0.11150860300009816,1.2604080836146923,2437.608692815647,2742.817791648044,0.08368025179362217,155.2734375,Esfera,1730,1730_B_21_FE.npz
0.107775830829027,0.10781262214203047,1.2546953440615258,2417.192188613042,2730.9814548675904,0.10743073506017035,155.2734375,Esfera,1730,1730_B_21_FE.npz
0.11377623221064372,0.11381259391153903,1.2531459079677167,2422.3213327388503,2729.992806931879,0.08899543653492717,155.2734375,Esfera,1730,1730_B_21_FE.npz
0.11254288420285223,0.11257664519043904,1.2563472641667763,2422.9907617564972,2731.7755823417965,0.0925949829370685,155.2734375,Esfera,1730,1730_B_21_FE.npz
0.11433737108167726,0.11437217141950388,1.2567636795380128,2392.2574655735984,2702.2548495918745,0.12753742302926632,155.2734375,Esfera,1730,1730_B_21_FE.npz
0.11325267953140562,0.11328503586562004,1.2609004519562605,2438.844828713565,2739.2242163973556,0.07179106372627647,155.2734375,Esfera,1730,1730_B_21_FE.npz
0.10741627364226142,0.10744852509253132,1.2577327718313347,2375.4526016580194,2702.759839999835,0.1521700830109388,155.2734375,Esfera,1730,1730_B_21_FE.npz
0.1145346834519947,0.11456479446968025,1.2754260784311815,2432.9230994335408,2743.7273640447356,0.08589913830985654,155.2734375,Esfera,1730,1730_B_21_FE.npz
0.11095706053689258,0.11099314283238496,1.2520085398241052,2388.2700091424194,2709.5711044163068,0.12183376490046958,155.2734375,Esfera,1730,1730_B_21_FE.npz
0.1112639235229645,0.11129855054819966,1.2512848817372109,2377.928190149315,2701.098760224117,0.13210732720739193,155.2734375,Esfera,1730,1730_B_21_FE.npz
0.10931788691728204,0.10935309996700786,1.2516198479600231,2377.6546485684,2702.1141068069205,0.13576907589938766,155.2734375,Esfera,1730,1730_B_21_FE.npz
0.1173070706108371,0.1173438537688967,1.2646528977728997,2450.838001946121,2752.4001276487043,0.03137074816045821,155.2734375,Esfera,1730,1730_B_21_FE.npz
0.11613482869421449,0.11617410345218096,1.2654538039531145,2471.6544173883035,2766.4825621907994,-0.008692245048481389,155.2734375,Esfera,1730,1730_B_21_FE.npz
0.11364938759141487,0.11369023000045357,1.2613308406465908,2424.8095887098357,2731.4745901273027,0.06527561479802128,155.2734375,Esfera,1730,1730_B_21_FE.npz
0.11324834953455337,0.1132912817048893,1.2551472535240191,2424.114371290703,2730.212146847287,0.03114074605834444,155.2734375,Esfera,1730,1730_B_21_FE.npz
0.11209568231193559,0.11213905853627325,1.2535692620449959,2388.6452765616964,2701.860635893035,0.09547785719363365,155.2734375,Esfera,1730,1730_B_21_FE.npz
0.1092730288815196,0.10931188122710182,1.259125039759637,2396.1817910570794,2715.004135193108,0.12084845793356695,155.2734375,Esfera,1730,1730_B_21_FE.npz
0.11045764375871535,0.11049127443566015,1.2602566750308855,2378.8955628018816,2698.172601348934,0.1395727953937211,155.2734375,Esfera,1730,1730_B_21_FE.npz
0.11143657008664465,0.11146730346332524,1.2717703078776983,2394.470607618701,2709.1940644704687,0.11628048378172401,155.2734375,Esfera,1730,1730_B_21_FE.npz
0.11139151736225514,0.11142030868505964,1.2674220581966023,2391.291019599356,2705.0771687962533,0.10356703032733128,155.2734375,Esfera,1730,1730_B_21_FE.npz
0.10944768252638062,0.1094775265569174,1.2590689583857326,2383.569958988646,2703.3947665213404,0.11638986191465421,155.2734375,Esfera,1730,1730_B_21_FE.npz
